id,lowercaseId,symbol,base,quote,settle,baseId,quoteId,settleId,type,spot,margin,swap,future,option,index,active,contract,linear,inverse,subType,taker,maker,contractSize,expiry,expiryDatetime,strike,optionType,precision,limits,created,info,priceScale,valueScale,ratioScale
sDAOUSDT,,DAO/USDT,DAO,USDT,,DAO,USDT,,spot,True,False,False,False,False,False,False,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 1e-05}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 200000.0}, 'price': {'min': 1e-05, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sDAOUSDT', 'code': '8201', 'type': 'Spot', 'displaySymbol': 'DAO / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '5', 'baseCurrency': 'DAO', 'baseTickSize': '0.01 DAO', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.00001 USDT', 'quoteTickSizeEv': '1000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '200,000 DAO', 'maxBaseOrderSizeEv': '20000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'DAOUSDT is a DAO/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Delisted', 'tipOrderQty': '50000', 'listTime': '1647226800000', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sBNTUSDT,,BNT/USDT,BNT,USDT,,BNT,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 0.0001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 200000.0}, 'price': {'min': 0.0001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sBNTUSDT', 'code': '8301', 'type': 'Spot', 'displaySymbol': 'BNT / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '4', 'baseCurrency': 'BNT', 'baseTickSize': '0.01 BNT', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.0001 USDT', 'quoteTickSizeEv': '10000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '200,000 BNT', 'maxBaseOrderSizeEv': '20000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'BNTUSDT is a BNT/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '45000', 'listTime': '1647226800000', 'buyPriceUpperLimitPct': '110', 'sellPriceLowerLimitPct': '90', 'valueScale': '8'}",8,8.0,8
sCRVUSDT,,CRV/USDT,CRV,USDT,,CRV,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 0.0001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 200000.0}, 'price': {'min': 0.0001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sCRVUSDT', 'code': '8401', 'type': 'Spot', 'displaySymbol': 'CRV / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '4', 'baseCurrency': 'CRV', 'baseTickSize': '0.01 CRV', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.0001 USDT', 'quoteTickSizeEv': '10000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '200,000 CRV', 'maxBaseOrderSizeEv': '20000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'CRVUSDT is a CRV/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '45000', 'listTime': '1647226800000', 'buyPriceUpperLimitPct': '110', 'sellPriceLowerLimitPct': '90', 'leverage': '5', 'valueScale': '8'}",8,8.0,8
sUMAUSDT,,UMA/USDT,UMA,USDT,,UMA,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 0.001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 100000.0}, 'price': {'min': 0.001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sUMAUSDT', 'code': '8501', 'type': 'Spot', 'displaySymbol': 'UMA / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '3', 'baseCurrency': 'UMA', 'baseTickSize': '0.01 UMA', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.001 USDT', 'quoteTickSizeEv': '100000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '100,000 UMA', 'maxBaseOrderSizeEv': '10000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'UMAUSDT is a UMA/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '20000', 'listTime': '1647226800000', 'buyPriceUpperLimitPct': '110', 'sellPriceLowerLimitPct': '90', 'valueScale': '8'}",8,8.0,8
sPERPUSDT,,PERP/USDT,PERP,USDT,,PERP,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 1e-05}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 100000.0}, 'price': {'min': 1e-05, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sPERPUSDT', 'code': '8601', 'type': 'Spot', 'displaySymbol': 'PERP / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '5', 'baseCurrency': 'PERP', 'baseTickSize': '0.01 PERP', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.00001 USDT', 'quoteTickSizeEv': '1000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '100,000 PERP', 'maxBaseOrderSizeEv': '10000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'PERPUSDT is a PERP/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '20000', 'listTime': '1647226800000', 'buyPriceUpperLimitPct': '110', 'sellPriceLowerLimitPct': '90', 'valueScale': '8'}",8,8.0,8
sCAKEUSDT,,CAKE/USDT,CAKE,USDT,,CAKE,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 0.001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 80000.0}, 'price': {'min': 0.001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sCAKEUSDT', 'code': '8701', 'type': 'Spot', 'displaySymbol': 'CAKE / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '3', 'baseCurrency': 'CAKE', 'baseTickSize': '0.01 CAKE', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.001 USDT', 'quoteTickSizeEv': '100000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '80,000 CAKE', 'maxBaseOrderSizeEv': '8000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'CAKEUSDT is a CAKE/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '15000', 'listTime': '1647226800000', 'buyPriceUpperLimitPct': '110', 'sellPriceLowerLimitPct': '90', 'valueScale': '8'}",8,8.0,8
sRGTUSDT,,RGT/USDT,RGT,USDT,,RGT,USDT,,spot,True,False,False,False,False,False,False,False,,,,0.001,0.001,,,,,,"{'amount': 0.001, 'price': 0.01}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.001, 'max': 25000.0}, 'price': {'min': 0.01, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sRGTUSDT', 'code': '8801', 'type': 'Spot', 'displaySymbol': 'RGT / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '2', 'baseCurrency': 'RGT', 'baseTickSize': '0.001 RGT', 'baseTickSizeEv': '100000', 'quoteTickSize': '0.01 USDT', 'quoteTickSizeEv': '1000000', 'baseQtyPrecision': '3', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '25,000 RGT', 'maxBaseOrderSizeEv': '2500000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'RGTUSDT is a RGT/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Delisted', 'tipOrderQty': '5000', 'listTime': '1690905600000', 'buyPriceUpperLimitPct': '110', 'sellPriceLowerLimitPct': '90', 'valueScale': '8'}",8,8.0,8
sCVXUSDT,,CVX/USDT,CVX,USDT,,CVX,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.001, 'price': 0.001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.001, 'max': 25000.0}, 'price': {'min': 0.001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sCVXUSDT', 'code': '8901', 'type': 'Spot', 'displaySymbol': 'CVX / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '3', 'baseCurrency': 'CVX', 'baseTickSize': '0.001 CVX', 'baseTickSizeEv': '100000', 'quoteTickSize': '0.001 USDT', 'quoteTickSizeEv': '100000', 'baseQtyPrecision': '3', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '25,000 CVX', 'maxBaseOrderSizeEv': '2500000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'CVXUSDT is a CVX/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '5000', 'listTime': '1647226800000', 'buyPriceUpperLimitPct': '110', 'sellPriceLowerLimitPct': '90', 'valueScale': '8'}",8,8.0,8
sFXSUSDT,,FXS/USDT,FXS,USDT,,FXS,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.001, 'price': 0.001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.001, 'max': 25000.0}, 'price': {'min': 0.001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sFXSUSDT', 'code': '9001', 'type': 'Spot', 'displaySymbol': 'FXS / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '3', 'baseCurrency': 'FXS', 'baseTickSize': '0.001 FXS', 'baseTickSizeEv': '100000', 'quoteTickSize': '0.001 USDT', 'quoteTickSizeEv': '100000', 'baseQtyPrecision': '3', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '25,000 FXS', 'maxBaseOrderSizeEv': '2500000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'FXSUSDT is a FXS/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '5000', 'listTime': '1647226800000', 'buyPriceUpperLimitPct': '110', 'sellPriceLowerLimitPct': '90', 'valueScale': '8'}",8,8.0,8
sBNBUSDT,,BNB/USDT,BNB,USDT,,BNB,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.0001, 'price': 0.1}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.0001, 'max': 1500.0}, 'price': {'min': 0.1, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sBNBUSDT', 'code': '9201', 'type': 'Spot', 'displaySymbol': 'BNB / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '1', 'baseCurrency': 'BNB', 'baseTickSize': '0.0001 BNB', 'baseTickSizeEv': '10000', 'quoteTickSize': '0.1 USDT', 'quoteTickSizeEv': '10000000', 'baseQtyPrecision': '4', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '1,500 BNB', 'maxBaseOrderSizeEv': '150000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'BNBUSDT is a BNB/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '250', 'listTime': '1647226800000', 'buyPriceUpperLimitPct': '110', 'sellPriceLowerLimitPct': '90', 'leverage': '5', 'valueScale': '8'}",8,8.0,8
sBNBUSDC,,BNB/USDC,BNB,USDC,,BNB,USDC,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.0001, 'price': 0.1}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.0001, 'max': 1500.0}, 'price': {'min': 0.1, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sBNBUSDC', 'code': '9241', 'type': 'Spot', 'displaySymbol': 'BNB / USDC', 'quoteCurrency': 'USDC', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '1', 'baseCurrency': 'BNB', 'baseTickSize': '0.0001 BNB', 'baseTickSizeEv': '10000', 'quoteTickSize': '0.1 USDC', 'quoteTickSizeEv': '10000000', 'baseQtyPrecision': '4', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDC', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '1,500 BNB', 'maxBaseOrderSizeEv': '150000000000', 'maxOrderValue': '500,000 USDC', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'BNBUSDC is a BNB/USDC spot trading pair. Minimum order value is 1 USDC', 'status': 'Listed', 'tipOrderQty': '250', 'listTime': '1656604800000', 'buyPriceUpperLimitPct': '110', 'sellPriceLowerLimitPct': '90', 'valueScale': '8'}",8,8.0,8
sPAXGUSDT,,PAXG/USDT,PAXG,USDT,,PAXG,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 1e-05, 'price': 1.0}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 1e-05, 'max': 200.0}, 'price': {'min': 1.0, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sPAXGUSDT', 'code': '9301', 'type': 'Spot', 'displaySymbol': 'PAXG / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '0', 'baseCurrency': 'PAXG', 'baseTickSize': '0.00001 PAXG', 'baseTickSizeEv': '1000', 'quoteTickSize': '1 USDT', 'quoteTickSizeEv': '100000000', 'baseQtyPrecision': '5', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '200 PAXG', 'maxBaseOrderSizeEv': '20000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'PAXGUSDT is a PAXG/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '50', 'listTime': '1647226800000', 'buyPriceUpperLimitPct': '110', 'sellPriceLowerLimitPct': '90', 'leverage': '5', 'valueScale': '8'}",8,8.0,8
sWBTCUSDT,,WBTC/USDT,WBTC,USDT,,WBTC,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 1e-06, 'price': 0.01}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 1e-06, 'max': 10.0}, 'price': {'min': 0.01, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sWBTCUSDT', 'code': '9401', 'type': 'Spot', 'displaySymbol': 'WBTC / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '2', 'baseCurrency': 'WBTC', 'baseTickSize': '0.000001 WBTC', 'baseTickSizeEv': '100', 'quoteTickSize': '0.01 USDT', 'quoteTickSizeEv': '1000000', 'baseQtyPrecision': '6', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '10 WBTC', 'maxBaseOrderSizeEv': '1000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'WBTCUSDT is a WBTC/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '3', 'listTime': '1647226800000', 'buyPriceUpperLimitPct': '110', 'sellPriceLowerLimitPct': '90', 'valueScale': '8'}",8,8.0,8
sWBTCUSDC,,WBTC/USDC,WBTC,USDC,,WBTC,USDC,,spot,True,False,False,False,False,False,False,False,,,,0.001,0.001,,,,,,"{'amount': 1e-06, 'price': 0.01}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 1e-06, 'max': 10.0}, 'price': {'min': 0.01, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sWBTCUSDC', 'code': '9441', 'type': 'Spot', 'displaySymbol': 'WBTC / USDC', 'quoteCurrency': 'USDC', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '2', 'baseCurrency': 'WBTC', 'baseTickSize': '0.000001 WBTC', 'baseTickSizeEv': '100', 'quoteTickSize': '0.01 USDC', 'quoteTickSizeEv': '1000000', 'baseQtyPrecision': '6', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDC', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '10 WBTC', 'maxBaseOrderSizeEv': '1000000000', 'maxOrderValue': '500,000 USDC', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'WBTCUSDC is a WBTC/USDC spot trading pair. Minimum order value is 1 USDC', 'status': 'Delisted', 'tipOrderQty': '3', 'listTime': '1656604800000', 'buyPriceUpperLimitPct': '110', 'sellPriceLowerLimitPct': '90', 'valueScale': '8'}",8,8.0,8
sDENTUSDT,,DENT/USDT,DENT,USDT,,DENT,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.1, 'price': 1e-06}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.1, 'max': 600000000.0}, 'price': {'min': 1e-06, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sDENTUSDT', 'code': '9501', 'type': 'Spot', 'displaySymbol': 'DENT / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '6', 'baseCurrency': 'DENT', 'baseTickSize': '0.1 DENT', 'baseTickSizeEv': '1000', 'quoteTickSize': '0.000001 USDT', 'quoteTickSizeEv': '100', 'baseQtyPrecision': '1', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '600,000,000 DENT', 'maxBaseOrderSizeEv': '6000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'DENTUSDT is a DENT/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '120000000', 'listTime': '1647831600000', 'buyPriceUpperLimitPct': '110', 'sellPriceLowerLimitPct': '90', 'valueScale': '4'}",8,4.0,8
sHOTUSDT,,HOT/USDT,HOT,USDT,,HOT,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.1, 'price': 1e-06}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.1, 'max': 100000000.0}, 'price': {'min': 1e-06, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sHOTUSDT', 'code': '9601', 'type': 'Spot', 'displaySymbol': 'HOT / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '6', 'baseCurrency': 'HOT', 'baseTickSize': '0.1 HOT', 'baseTickSizeEv': '1000', 'quoteTickSize': '0.000001 USDT', 'quoteTickSizeEv': '100', 'baseQtyPrecision': '1', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '100,000,000 HOT', 'maxBaseOrderSizeEv': '1000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'HOTUSDT is a HOT/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '20000000', 'listTime': '1647831600000', 'buyPriceUpperLimitPct': '110', 'sellPriceLowerLimitPct': '90', 'valueScale': '4'}",8,4.0,8
sXYOUSDT,,XYO/USDT,XYO,USDT,,XYO,USDT,,spot,True,False,False,False,False,False,False,False,,,,0.001,0.001,,,,,,"{'amount': 0.1, 'price': 1e-06}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.1, 'max': 25000000.0}, 'price': {'min': 1e-06, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sXYOUSDT', 'code': '9701', 'type': 'Spot', 'displaySymbol': 'XYO / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '6', 'baseCurrency': 'XYO', 'baseTickSize': '0.1 XYO', 'baseTickSizeEv': '1000', 'quoteTickSize': '0.000001 USDT', 'quoteTickSizeEv': '100', 'baseQtyPrecision': '1', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '25,000,000 XYO', 'maxBaseOrderSizeEv': '250000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'XYOUSDT is a XYO/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Delisted', 'tipOrderQty': '5000000', 'listTime': '1651917600000', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '4'}",8,4.0,8
sMXCUSDT,,MXC/USDT,MXC,USDT,,MXC,USDT,,spot,True,False,False,False,False,False,False,False,,,,0.001,0.001,,,,,,"{'amount': 0.1, 'price': 1e-06}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.1, 'max': 5000000.0}, 'price': {'min': 1e-06, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sMXCUSDT', 'code': '9801', 'type': 'Spot', 'displaySymbol': 'MXC / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '6', 'baseCurrency': 'MXC', 'baseTickSize': '0.1 MXC', 'baseTickSizeEv': '1000', 'quoteTickSize': '0.000001 USDT', 'quoteTickSizeEv': '100', 'baseQtyPrecision': '1', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '5,000,000 MXC', 'maxBaseOrderSizeEv': '50000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'MXCUSDT is a MXC/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Delisted', 'tipOrderQty': '1000000', 'listTime': '1647831600000', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '4'}",8,4.0,8
